song_id,valence_mean,valence_std,arousal_mean,arousal_std,tempo,zcr,spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,label
1549,4.9,1.81,5.2,1.72,89.10290948275862,0.03053118348490712,1208.2431457092005,-164.41599,137.73607,13.912187,30.7223,9.740756,10.951301,8.1195345,15.06115,5.550118,5.3922367,0.0027317326,2.0805638,2.154559,0.40279123,0.38673878,0.55688375,0.60298437,0.7038284,0.6691663,0.46497864,0.42040485,0.36714497,0.3375853,0.31528816,0.42556134,0
1550,4.8,1.66,3.7,1.1,95.703125,0.14479378305598556,2634.3512526257186,-209.425,87.06645,-1.6172098,10.977896,-11.408495,0.68040997,-11.287144,-6.8244047,-17.125648,-7.7140417,-16.64517,1.3278202,-0.82895935,0.6119592,0.29931155,0.23163755,0.40380812,0.21113338,0.29606754,0.22424667,0.40956107,0.64536786,0.24830917,0.18064708,0.32508677,0
1551,5.6,1.8,5.4,1.56,123.046875,0.06944780379256967,2017.0555807796352,-170.29912,99.76472,-8.536432,31.964064,7.69586,29.801937,0.9111269,16.903767,1.8065889,9.034015,3.5241897,10.396563,-1.899865,0.28517464,0.40894476,0.5223677,0.4168734,0.4160025,0.50525063,0.62004524,0.679483,0.5259351,0.41371346,0.35987765,0.29516578,0
1552,5.6,1.56,5.6,1.36,161.4990234375,0.10123395575335398,2431.0313420059774,-114.69465,78.74058,-8.046303,41.690914,5.486454,24.901749,4.436374,14.482367,0.09241844,13.407407,6.8178787,1.3438092,1.4725457,0.50492084,0.46352947,0.4504795,0.38675627,0.36008516,0.42823303,0.41285032,0.54592186,0.602955,0.6651288,0.6886627,0.57550585,0
1553,5.6,1.69,5.9,1.58,112.34714673913044,0.07139563781927244,2037.2998274291815,-199.7691,103.12376,24.708942,16.103306,-5.8156967,8.372883,1.0766042,0.83060104,-2.3446808,5.828204,-1.2829893,0.6936631,-2.5903683,0.48184022,0.5239571,0.46831438,0.48158935,0.36958212,0.43754062,0.5368633,0.43967184,0.44746667,0.3548245,0.415621,0.44299564,0
1554,5.8,1.47,4.5,2.16,86.1328125,0.031219765866873066,1478.4541824994055,-298.15363,89.54139,35.46175,37.416943,32.3032,24.533777,17.754894,13.296663,6.7537117,3.340386,7.2298207,7.8558273,1.3451946,0.4228381,0.354555,0.35837737,0.41967165,0.47103348,0.57730126,0.46291536,0.42620093,0.32232815,0.2674635,0.27951956,0.33919445,1
1555,4.4,1.36,2.9,1.04,123.046875,0.03830311935629515,1147.4299004879729,-290.4099,125.75754,44.19359,61.321575,15.731558,-4.6597176,5.265606,-16.55996,-10.864362,-15.472155,-12.468413,-14.594407,-16.588358,0.081054226,0.14574684,0.39923784,0.3674001,0.1397313,0.13301302,0.17691733,0.3765651,0.33977306,0.5931939,0.4337934,0.09833746,0
1556,4.7,2.0,6.1,1.45,99.38401442307692,0.08970139762319401,2575.7516015859155,-156.6214,79.85312,28.759317,29.230814,13.9192505,15.171737,-2.5967195,10.132207,-5.774549,2.0693634,-0.92779547,-0.21800242,-3.0082173,0.38700023,0.42512083,0.49133542,0.53844064,0.5064659,0.4787837,0.4428625,0.43737507,0.41462618,0.37218067,0.33523357,0.34518707,0
1557,5.5,1.86,6.3,1.42,92.28515625,0.10445313507804438,2351.8132611977016,-115.10442,91.14334,-9.09526,13.739486,8.273313,3.376715,8.4457,13.348084,-9.86875,12.7660055,0.8346025,0.910944,0.30295298,0.5202467,0.47821212,0.38994518,0.3550349,0.39877778,0.6205698,0.44543183,0.4015656,0.44774577,0.48224777,0.45383224,0.43016082,0
1558,3.4,1.56,5.9,1.14,161.4990234375,0.1653968330753354,2734.4813972726697,-110.94903,77.30371,-40.94257,44.342064,0.118879855,10.603652,-9.113391,3.5760036,3.823364,10.557892,1.2038631,3.854265,-0.796489,0.5387717,0.4323334,0.374221,0.3302514,0.35080796,0.68173933,0.49860495,0.41329175,0.39043048,0.47816908,0.43195263,0.4763866,0
1559,5.8,0.98,5.2,1.6,161.4990234375,0.07560952012383901,2213.7193299621135,-165.82857,90.26089,5.8323336,27.563673,10.118348,4.4246216,7.1573796,10.299766,-2.7958586,4.882119,0.36768597,-2.3133247,-2.4240181,0.40248263,0.3152021,0.40700144,0.31515467,0.2674227,0.3851209,0.30037287,0.5162554,0.3452898,0.25612804,0.44775456,0.33707494,0
1560,5.2,0.98,5.2,1.4,99.38401442307692,0.10667761142285861,2259.392357025801,-176.48506,96.418526,4.942329,24.32122,1.7340388,6.307615,1.892534,1.7382079,-4.400274,-1.8451967,-1.5096792,1.4083632,-5.588222,0.4193487,0.47337574,0.49329787,0.58612,0.53826386,0.5096792,0.43838757,0.38638145,0.40798816,0.48447865,0.55551547,0.47747374,0
1561,5.0,1.9,6.0,1.41,184.5703125,0.1113203346146423,2532.1976611372897,-134.90767,79.821495,25.93136,36.886517,6.881568,18.723835,-2.8045042,8.449472,3.3904037,2.8360293,3.6743846,5.643728,0.40498927,0.3209191,0.3922005,0.4483633,0.49094048,0.47017768,0.3963135,0.36016375,0.4361235,0.6170212,0.64415735,0.5020813,0.387483,0
1562,4.8,2.04,6.3,1.42,86.1328125,0.1110245239131837,3104.4781523893607,-91.27278,58.001556,4.535601,26.512104,8.756506,22.534975,3.3861213,17.50917,0.6020981,18.01771,2.8491092,-0.5118637,8.803641,0.68749136,0.55253595,0.45085633,0.38913706,0.3512461,0.42045176,0.45364997,0.49144918,0.6453914,0.78577596,0.7605044,0.7224786,0
1563,5.1,2.07,5.7,1.79,95.703125,0.045771202189757484,2411.230163800227,-153.51517,65.47363,22.812277,29.59276,15.004972,23.900787,11.7680235,18.72338,14.0685425,10.831278,4.243409,7.362204,5.110013,0.5921149,0.5313377,0.52867794,0.60015404,0.6670114,0.59227073,0.48864132,0.43046427,0.40790367,0.420131,0.4592099,0.57892394,0
1564,6.1,1.81,6.4,1.43,99.38401442307692,0.1138602336493808,2760.282426631018,-148.5746,74.77142,6.428971,11.792558,-4.1054773,-0.8975926,-7.443957,1.0451614,-6.9947624,2.156064,-8.682694,3.0027146,-5.512412,0.33219138,0.32731804,0.3677131,0.40622494,0.5053431,0.3406387,0.35993922,0.44235915,0.45114273,0.45924896,0.34823665,0.35708347,0
1565,4.6,1.36,4.9,1.76,135.99917763157896,0.04795637416150671,1326.2920575084859,-203.69579,138.275,-8.49679,15.077039,0.7187742,3.9310849,5.3740997,8.887048,0.56563115,8.399156,4.5040193,3.8269033,-0.3062227,0.46576807,0.3934828,0.4189481,0.3925166,0.41589123,0.39665866,0.41457945,0.4933216,0.4689847,0.43639538,0.34692085,0.40398946,0
1566,6.2,0.98,5.3,1.0,95.703125,0.14323042642221362,2334.38684275503,-263.81955,74.15997,-57.008728,7.713105,-22.03679,0.82977355,-11.929555,0.44530118,-12.177305,5.561438,-5.59884,-4.25325,-2.4744768,0.29706928,0.3286948,0.28214484,0.36544612,0.38865444,0.31445128,0.3834486,0.3110606,0.45427436,0.46893257,0.40167496,0.33181885,0
1567,4.0,1.48,5.0,1.26,129.19921875,0.06150378531346749,1580.5779606499761,-200.42296,120.30284,5.4061375,40.274414,15.2686405,4.807809,0.15739231,6.024032,3.8255029,6.3397713,3.7950995,5.0769634,4.3244305,0.31143248,0.40351444,0.3639651,0.38835394,0.45578173,0.53192604,0.4426946,0.38528213,0.3740145,0.33167484,0.3079482,0.26873246,0
1568,5.4,2.2,6.0,1.61,95.703125,0.0970006732133643,2855.5736558884996,-143.75449,54.83626,18.727293,43.760464,10.393825,17.777632,11.17393,13.252117,6.9203014,11.447114,3.495549,8.801328,-1.3261983,0.3193607,0.47434002,0.6828818,0.80351,0.6841907,0.4683911,0.28925607,0.2435699,0.22144787,0.19082703,0.20684318,0.23751448,0
1569,5.6,1.5,5.8,1.25,83.35433467741936,0.12044396808888029,2756.989210098224,-92.01332,64.44159,-7.556353,31.755926,4.332654,5.3883896,-4.5631895,8.488765,2.3373117,2.3819656,-0.7975497,2.5436063,-0.9864647,0.5826849,0.50255084,0.47981626,0.50106704,0.63196415,0.47713906,0.4013204,0.5209854,0.5071266,0.42294192,0.4413952,0.5879357,0
1570,5.2,1.47,4.6,1.74,95.703125,0.05874240115454076,1449.3221559275535,-185.03198,128.14153,-18.241106,50.051117,-2.519931,10.702529,8.266768,3.2250774,-0.09424392,4.0020537,3.2854939,5.9446573,4.70239,0.34662673,0.45825404,0.54442006,0.74397165,0.57347053,0.54918164,0.50508034,0.33141324,0.27112913,0.3245441,0.56186956,0.35205838,1
1571,4.4,2.06,6.9,1.14,135.99917763157896,0.11731977433243033,2895.2902546927126,-119.540245,73.30505,7.4818897,20.88824,9.473721,12.72876,2.568763,6.21996,2.6323328,6.7735686,-1.7916105,3.9581676,-0.44214496,0.52676225,0.5707744,0.539742,0.49070394,0.47454828,0.52624214,0.51635396,0.5122416,0.5195777,0.47745407,0.5162854,0.50102985,0
1572,5.5,2.16,5.0,2.45,143.5546875,0.10975292666408669,3308.513484663761,-187.01755,34.707558,31.54313,20.572828,19.742947,20.514217,8.330817,17.225914,3.4098043,11.368138,-0.31517258,9.305135,2.5878942,0.47833323,0.39230615,0.41607568,0.49115863,0.6124031,0.5701568,0.5617397,0.5473126,0.5578775,0.62061125,0.54449254,0.5128257,1
1573,4.9,1.37,3.6,1.8,89.10290948275862,0.08013305034184727,2290.465534229395,-174.86716,89.172966,40.485035,36.113914,3.9547086,20.94693,-4.272884,6.7874804,0.25387853,9.761859,-0.24646941,-2.3730016,-7.6067686,0.77393615,0.42610297,0.25129178,0.20090275,0.18768808,0.23490572,0.35966584,0.40294215,0.38199648,0.331762,0.3573899,0.5963235,0
1574,5.9,1.64,5.4,1.69,123.046875,0.06019792271349329,2221.9473615393727,-89.17794,89.71035,25.197485,40.50308,3.6794593,11.4148855,-2.8583388,12.082625,-2.8858047,7.2772956,-0.23713425,2.2854636,3.9927137,0.55471784,0.46862516,0.44545174,0.4889173,0.5672082,0.71536624,0.5517302,0.5414914,0.54204166,0.4705363,0.47518125,0.49866298,0
1575,5.2,1.47,5.1,1.51,117.45383522727273,0.059135444885190916,1439.5519224087138,-168.60033,146.03264,-16.154728,32.423584,12.417013,6.6529894,3.605422,3.3792765,-4.1668363,6.176854,2.7000368,5.5951324,0.30997467,0.40865555,0.5179287,0.46929267,0.4441037,0.38872796,0.4122008,0.34560522,0.3724489,0.40999478,0.46927682,0.6079307,0.4417414,0
1576,5.4,0.8,3.9,1.45,75.99954044117646,0.07369947876354489,2010.7185515261956,-217.60767,94.502426,23.012867,40.795444,9.081604,27.18465,4.166595,1.6662012,-0.684634,-1.6398613,-10.480096,-3.0189788,-16.425217,0.29000294,0.19092964,0.21335828,0.28642896,0.25862217,0.22623894,0.24652465,0.36112487,0.6357723,0.38217208,0.3141633,0.5195537,1
1577,5.2,1.89,4.7,1.73,89.10290948275862,0.04847737714019053,1353.134064981782,-242.09047,119.40827,18.106796,47.69305,16.761131,20.987226,8.467472,3.233334,3.6275609,4.029687,-0.6062882,-0.11462465,-3.820009,0.43681413,0.4856384,0.70663244,0.5452934,0.40428954,0.3944896,0.31121534,0.35849255,0.4189693,0.48231992,0.40976137,0.3852559,1
1578,5.9,0.3,4.8,1.54,184.5703125,0.08253716782765738,2043.4106647855442,-149.54388,102.518234,4.542479,29.136536,7.423018,16.66584,3.5354323,6.4079094,2.8686974,5.7273307,-4.465154,5.4109726,-2.2415879,0.45306215,0.5066203,0.5322679,0.6080791,0.5472556,0.58320934,0.575053,0.50869334,0.48760116,0.4037216,0.4670156,0.42718112,1
1579,5.8,1.72,4.9,1.92,83.35433467741936,0.08768024582365841,2273.5015940953585,-167.38039,92.08637,1.6295561,24.491053,7.593327,8.245967,2.9774427,5.0616927,-3.283898,0.5578546,-5.41386,1.7442107,-4.8917537,0.3403527,0.38835308,0.41625795,0.48360264,0.38139167,0.38576993,0.39010376,0.41433075,0.4906081,0.41153508,0.474781,0.42341006,1
1580,6.1,1.04,5.2,1.08,117.45383522727273,0.054768880208333336,1796.455965218172,-181.4274,122.05272,25.596579,17.298834,9.833035,4.3115625,-4.268725,2.7437706,-0.950865,1.1829103,-7.979742,-5.165483,-6.435437,0.21366704,0.275802,0.50067425,0.330098,0.4405216,0.44655564,0.2547576,0.2984488,0.31342298,0.66571057,0.4255261,0.19853245,0
1581,6.5,1.28,6.1,1.37,112.34714673913044,0.05940906378998968,1841.2749089019178,-185.69104,98.06561,4.9472275,32.99573,-0.12576316,14.166495,-0.21956928,6.1743813,2.213315,6.3762317,1.311928,1.02276,-4.513458,0.42716077,0.39444724,0.36363927,0.37905237,0.5023744,0.47769344,0.47098514,0.5175404,0.46678025,0.4425793,0.43780255,0.42002997,0
1582,5.9,1.22,5.4,1.5,135.99917763157896,0.10300492010126419,3360.165702434864,-101.76966,59.401306,30.891138,20.516186,13.71783,7.801939,5.0532217,15.551022,3.45841,4.1691647,2.9737835,4.556439,1.4826441,0.60788643,0.5090198,0.41390252,0.3727304,0.38142604,0.36599168,0.40859452,0.487125,0.6586922,0.7749049,0.66583735,0.62741655,0
1583,5.6,1.56,5.2,1.99,172.265625,0.06325963259481424,1825.3688100360966,-136.65364,110.60638,-0.8272768,34.73205,5.8520794,7.359891,4.3360996,12.626881,-0.8231893,5.6592546,1.9189818,5.2913632,-1.8338746,0.48112524,0.6001195,0.65702474,0.51894003,0.5246212,0.4162963,0.5507048,0.41548866,0.48760632,0.6732079,0.47357175,0.4085879,0
1584,4.9,1.37,4.6,1.8,172.265625,0.09532746589589783,2309.82334141083,-132.05038,86.723946,-3.1165965,33.917133,1.7109753,11.36247,-0.8186145,9.133707,2.8896663,9.77794,-0.4377032,5.0867662,0.15442783,0.44317275,0.40494803,0.46821022,0.4514781,0.45593357,0.4225397,0.37530285,0.40357855,0.51924646,0.6857895,0.53966725,0.43807247,0
1585,5.0,1.95,3.9,1.64,99.38401442307692,0.06836869719104748,1863.8738322058641,-180.2124,114.29679,15.384226,30.276522,3.8100848,4.4079967,-1.4326018,2.1162057,-6.1880946,-0.174497,-7.9519105,-0.56705815,-9.629758,0.29371065,0.23647709,0.6855926,0.30454314,0.1745887,0.24930994,0.23743613,0.46777955,0.2628829,0.22486235,0.21459703,0.43237296,1
1586,4.3,1.62,5.0,1.1,143.5546875,0.13920853086300308,2720.535453949159,-122.16523,73.69326,-12.726142,15.011876,-5.3694057,10.688393,11.286143,5.8585896,3.8639777,7.953433,4.219512,11.43011,2.397613,0.49948585,0.4289195,0.42977825,0.48846886,0.61839336,0.5551358,0.41992673,0.36429942,0.38601598,0.39818943,0.38584432,0.47428945,0
1587,5.0,1.0,5.5,1.28,86.1328125,0.07785440450851393,2016.9253123980411,-164.31183,99.331696,14.355332,31.21606,14.012595,2.0890722,-1.2463738,3.827106,5.2307014,9.603394,4.418674,3.0351713,4.0301347,0.3289525,0.34614706,0.5129834,0.45568585,0.56525147,0.5244128,0.3672397,0.35606766,0.40161774,0.50094646,0.4045178,0.33324823,0
1588,4.9,1.64,5.8,1.54,151.99908088235293,0.0829254244872291,2275.381031499353,-163.4551,82.49952,-0.6124065,17.138468,7.638272,13.0318365,2.1224275,12.610544,-0.51889384,5.445118,-0.7573063,9.12196,3.0947804,0.39322853,0.44534865,0.47785473,0.57179576,0.46154484,0.52073044,0.497885,0.46141675,0.5047938,0.5106539,0.66213596,0.4328728,0
1589,5.8,1.47,6.1,1.04,95.703125,0.06945838573916409,2014.5010383423846,-169.5904,107.04038,5.184556,27.18159,11.84169,1.5130684,5.780881,11.784559,-5.7913065,7.1702375,6.2724695,1.3593643,6.3820243,0.67998904,0.5980612,0.5770725,0.52547735,0.40881076,0.33931926,0.36956847,0.41499615,0.31324902,0.31247053,0.39739707,0.51609474,0
1590,4.2,1.6,6.2,1.17,95.703125,0.09875274563916066,2222.5412897410274,-192.04234,84.85862,-14.053527,26.763857,4.177194,9.195804,-6.2639775,-4.668498,-2.1412108,5.994018,-1.9706233,9.936104,-1.4421568,0.43861338,0.5414605,0.5927797,0.49779558,0.381572,0.2943891,0.2657787,0.2679966,0.2711918,0.2802512,0.28804785,0.3453373,0
1591,5.9,0.94,4.7,1.42,112.34714673913044,0.06550602868614551,1972.088588722783,-114.382286,108.83659,-5.5190725,16.488047,-2.1093898,19.093725,-19.14324,-10.4076805,-4.9386873,-6.006711,-2.5143688,-0.098266475,-1.596761,0.474144,0.33895472,0.5576437,0.2894016,0.23642829,0.26687327,0.23891073,0.36239934,0.29418278,0.6827539,0.25310168,0.22025922,1
1592,6.1,1.92,6.4,1.8,95.703125,0.16192444288570693,3298.386360023691,-128.954,52.714237,0.8662384,18.265656,8.995163,14.243367,6.579806,14.603087,3.5951297,5.141158,-1.8161148,1.331292,2.0598905,0.35980237,0.38012466,0.4347005,0.42029846,0.4126646,0.42134473,0.4496621,0.4900783,0.50998914,0.5394743,0.53139436,0.46482652,0
1593,4.7,1.62,3.5,1.57,89.10290948275862,0.03879064475296698,968.9951590467851,-261.5713,149.15034,39.02912,6.002986,1.8451165,11.865111,4.06021,1.8595549,1.0709182,0.4829276,-0.28697282,1.1298692,-3.0725029,0.4128727,0.26948628,0.39143738,0.5663381,0.4366095,0.40859795,0.31918713,0.51181036,0.43479437,0.22032973,0.23128414,0.264336,0
1594,5.6,1.43,5.4,1.69,184.5703125,0.08545954874548503,1938.4099209308324,-199.43286,105.252594,5.396796,40.478584,-12.184358,19.260988,-0.009738698,1.1254957,-1.8276523,-0.51290816,-0.23908082,6.076012,-1.6131191,0.5126817,0.36487338,0.462505,0.5427908,0.59651816,0.33167133,0.29682636,0.50066984,0.2889756,0.25373575,0.2415062,0.33193606,0
1595,5.6,1.85,5.9,1.51,151.99908088235293,0.11456317724458204,2578.897811462261,-116.16464,91.06373,15.373636,12.52578,7.076736,20.866486,8.413307,6.5575614,-2.174022,1.3209312,0.739062,4.158085,-3.5029535,0.4111868,0.4437507,0.5595958,0.4897617,0.45501828,0.42464527,0.3859863,0.38099077,0.381079,0.40919447,0.46301767,0.41401726,0
1596,5.5,1.8,5.1,1.87,95.703125,0.0635846495259288,2118.179185834273,-182.5786,86.459595,42.699642,40.197838,8.2174425,12.66398,5.3983016,-1.6037492,-4.7201886,2.5544267,1.5242016,13.196416,9.278314,0.42035362,0.3954606,0.5552021,0.39219114,0.36334956,0.41847965,0.40147027,0.40468642,0.40087065,0.53488314,0.45136538,0.44413728,0
1597,5.5,1.02,5.0,0.89,83.35433467741936,0.10005432065918472,2134.9498112423307,-142.31409,103.16776,-11.525345,15.915576,1.6219071,6.009409,-3.5950737,6.3838506,-11.546198,2.854584,-7.690873,-1.8777211,-2.982621,0.3272649,0.49420574,0.34142137,0.36798006,0.24919671,0.32933575,0.3852594,0.30096382,0.39262596,0.3182851,0.44143772,0.3223273,1
1598,4.3,2.19,5.5,1.57,172.265625,0.13103725248323014,2531.530753643076,-116.69002,81.61256,-26.617619,50.351433,-2.8978636,12.062075,-3.2772763,8.285238,4.566782,11.275513,4.9048448,6.708275,3.508087,0.59584564,0.59807855,0.3687153,0.30288652,0.26898324,0.38801345,0.5196684,0.45599702,0.49821392,0.50849366,0.51364875,0.5875559,0
1599,3.6,1.74,4.1,1.45,151.99908088235293,0.036618327996266735,1488.4477390571958,-202.84729,138.59436,8.548944,26.772032,-1.0135895,6.1229672,-4.1323543,7.714566,-2.3819716,0.39154437,-2.302472,-0.9391129,-5.351851,0.2752559,0.20381078,0.17117594,0.15539406,0.19714136,0.15953669,0.20612292,0.32875112,0.60608757,0.8177375,0.58793527,0.42405787,0
1600,5.6,1.11,5.6,1.11,89.10290948275862,0.16468280363132096,3261.2926723573923,-159.38261,56.830643,25.115866,19.475817,13.238048,23.39633,-1.1459931,4.4861836,-3.3102913,2.0200229,-0.88354445,3.319727,-1.7598048,0.39806145,0.3804422,0.5152008,0.44356453,0.4778575,0.53588504,0.5748805,0.688479,0.5793054,0.7036207,0.4471135,0.31348225,0
1601,5.0,1.67,5.3,1.73,129.19921875,0.08608086018124356,2375.031830407562,-170.35442,95.469025,6.7564983,8.086259,-8.954933,8.072849,2.876988,9.192835,-0.4021233,7.1659107,7.1537576,9.474287,-2.3650632,0.48477063,0.44565085,0.3232694,0.36965448,0.42805725,0.31705585,0.5842231,0.46291605,0.30496645,0.37476614,0.43273205,0.56447357,0
1602,5.0,1.95,3.7,1.9,117.45383522727273,0.09364695199625903,2698.663029729133,-204.09901,77.27698,44.26003,17.478966,13.161785,15.637957,12.53063,6.753024,-0.9871989,11.5292225,-4.6987824,-1.0686926,-4.905332,0.5267205,0.331016,0.370104,0.26790616,0.39897287,0.24622662,0.18868802,0.3775228,0.22204986,0.338076,0.25805378,0.39764342,1
1603,5.4,0.92,3.9,1.3,129.19921875,0.0412995739002838,1727.8430602603814,-170.6733,108.62137,48.76146,35.664158,13.98381,10.538974,4.335408,0.16592026,7.3955092,2.763389,-3.6221757,-0.58305615,2.2737687,0.25119758,0.43438262,0.55431163,0.843429,0.50191087,0.2769174,0.3580368,0.30078968,0.34695718,0.34776998,0.39400256,0.23055959,1
1604,4.5,1.5,3.6,0.8,161.4990234375,0.05288126249677503,1662.0238881013029,-206.34282,118.06135,17.046438,35.93001,13.310034,-0.4542065,18.386057,3.6444235,5.3546,2.8968499,-10.716715,3.6876926,-0.8820597,0.33322218,0.25250003,0.32807687,0.25695243,0.3625104,0.3035884,0.3269375,0.41518334,0.39488316,0.4897773,0.3364653,0.33687153,0
1605,5.6,1.85,4.0,1.95,107.666015625,0.08295263520704334,2158.8004015305182,-217.42708,102.032425,27.324575,13.180802,11.012776,-3.95925,4.1237044,-1.4969445,-4.0982485,2.0408525,-9.341708,-5.2315226,-6.8156667,0.23190123,0.27154505,0.20807476,0.32441327,0.5879799,0.3120451,0.26737228,0.22092393,0.38900468,0.289272,0.23343429,0.32550088,1
1606,5.6,0.8,4.9,1.04,75.99954044117646,0.0584773485874613,1395.909263436297,-182.73085,138.32927,-21.51735,42.235245,-10.540501,6.727269,-8.059489,-5.8179293,-8.360259,-8.570346,-4.655591,-11.371099,-6.257619,0.50577825,0.27774152,0.24368,0.187505,0.31511888,0.27967232,0.29757342,0.4023925,0.41420332,0.45993328,0.2896061,0.4490707,1
1607,4.5,2.01,3.0,1.67,151.99908088235293,0.06230660134089737,1542.6398796718295,-271.84744,110.63179,16.804285,38.867016,12.213343,-0.16686112,1.5158782,-9.825842,-2.042018,0.22700539,-21.240984,-8.900333,-6.971269,0.19539008,0.294993,0.23303643,0.13117516,0.12751386,0.15452428,0.2838926,0.2939877,0.29903919,0.34435406,0.2089806,0.1718772,0
1608,4.5,2.29,7.0,1.34,135.99917763157896,0.14277313515866874,2899.1803469038114,-99.46662,65.37827,-7.9672556,31.331423,8.226027,8.832471,1.5715128,14.447139,1.053963,9.3017645,4.936993,5.2779536,-0.20740679,0.43207988,0.46340135,0.45195493,0.35769135,0.39849222,0.42580318,0.5621773,0.51625806,0.4396314,0.42834225,0.45720294,0.49747187,0
1609,6.4,1.43,6.5,1.57,92.28515625,0.12630687040441177,2668.173936111153,-123.38817,70.16087,-8.124684,31.265633,9.157917,8.060396,3.91268,13.427433,-0.9780163,11.925322,6.207908,4.1050634,-2.6544352,0.33657888,0.39931545,0.39339632,0.33588588,0.33296907,0.381707,0.4655383,0.41499197,0.43790355,0.46226928,0.34658164,0.29881367,0
1610,6.4,1.2,4.1,1.45,117.45383522727273,0.06393813693240454,1795.8995845395384,-208.30942,106.14309,34.753178,27.59676,3.6913834,8.149683,12.003207,-1.4303399,-4.242008,1.8590266,-16.755356,-9.464408,-12.067228,0.26384246,0.20255399,0.338169,0.261518,0.495208,0.27162823,0.15936133,0.30517766,0.25066632,0.5467241,0.24922013,0.16980843,1
1611,5.7,2.0,6.2,1.6,161.4990234375,0.10534554590750773,2413.99574843562,-84.59712,89.754364,-7.181168,21.267506,3.7164578,11.840428,-7.0645247,2.5513504,-0.49148646,3.0821714,-6.2422867,4.077082,1.4873616,0.55505735,0.35952258,0.329669,0.38436756,0.26864007,0.2205732,0.52716523,0.38696554,0.25229913,0.2950686,0.3968116,0.80279046,0
1612,3.8,0.98,3.1,1.45,103.359375,0.07653468459752322,1512.6048979103625,-249.86935,134.153,-12.929089,32.01998,19.15583,-0.60229343,9.399316,3.9951375,-12.769011,1.1100746,-8.040196,-4.444152,-4.9620314,0.17193988,0.17108034,0.3193997,0.21890274,0.12590685,0.13584566,0.27554166,0.4491495,0.32987487,0.4470009,0.46159646,0.23119272,0
1613,6.2,2.09,6.6,1.62,71.77734375,0.09774978276261587,2500.8082188401127,-100.76529,88.98658,3.6842303,14.099017,0.67316663,8.86197,0.28160375,2.268799,-4.4909797,-0.9546047,-2.303646,2.1965034,1.6550883,0.5944951,0.531023,0.5820057,0.46462086,0.43849647,0.39194772,0.44017142,0.6542198,0.5350282,0.4833914,0.58875847,0.58037627,0
1614,6.6,0.97,4.6,1.35,92.28515625,0.043882324722652216,1413.1291316698407,-188.07484,129.51231,18.270624,34.134426,0.5083516,17.842316,4.517718,10.91014,-0.74126565,0.8428506,-2.0477366,-0.446201,-3.090851,0.35189682,0.3525487,0.4754454,0.44894743,0.44479153,0.3155487,0.32641494,0.4185635,0.36768416,0.43776184,0.39650494,0.45094454,1
1615,5.7,0.78,4.6,1.62,78.30255681818181,0.053585969749742,1584.3923501709098,-194.34709,115.65702,22.001354,30.084051,4.8708963,12.777021,-5.9216905,2.3267844,-3.5571644,4.847325,-5.179226,0.82162595,-7.3363247,0.24288556,0.34533557,0.46501815,0.38055387,0.372424,0.37029064,0.4232517,0.45179185,0.3498233,0.3697981,0.27343675,0.24485208,1
1616,4.8,2.04,5.5,1.86,161.4990234375,0.10605579608488132,2382.3889808239906,-129.29887,89.38586,-14.066569,12.861824,-3.395082,10.363331,-2.7687755,5.987404,-5.6503444,0.3692865,-5.4539714,-0.10179933,-3.857009,0.44510219,0.37584203,0.46918562,0.40451795,0.41063914,0.4477732,0.31681812,0.3132816,0.40247482,0.6266004,0.6794145,0.5685222,0
1617,6.1,1.64,5.9,1.81,66.25600961538461,0.06305580414731682,2740.930919036177,-119.39545,72.00745,26.334913,13.095568,10.91612,11.808586,-2.479752,12.953905,3.0681705,10.838644,1.5053482,6.4487343,4.9857893,0.5331104,0.3885797,0.35685644,0.50377345,0.44109145,0.43674496,0.44614965,0.50312066,0.69373363,0.713852,0.6913287,0.5209326,0
1618,6.1,1.64,3.9,1.22,112.34714673913044,0.0729612620130289,1797.3890298879544,-138.1954,114.752235,4.2540846,16.626081,0.5392378,7.650558,-0.23484445,7.6004953,3.0342355,8.644011,-0.8379527,6.2955403,-3.5718389,0.3160204,0.23412369,0.32914206,0.24557485,0.30834106,0.37711447,0.2690746,0.39194158,0.26591727,0.43227142,0.4370927,0.28632295,1
1619,5.2,1.54,5.3,1.55,172.265625,0.08871803244324046,2186.542201982097,-145.79773,88.11483,5.6762676,27.353523,7.3790865,14.762967,1.1785873,0.83562636,1.2336421,2.4552464,2.3964322,9.108346,1.9908841,0.4014592,0.29585582,0.41207975,0.40752026,0.23772638,0.26451346,0.28709882,0.5523086,0.34070092,0.3914905,0.43083584,0.37230667,0
1620,6.3,1.49,5.7,1.68,117.45383522727273,0.1226180542118163,2544.0157423519922,-110.336754,75.78174,-16.969809,42.666626,10.048511,11.545768,-2.330149,1.8897796,-6.9064736,-0.084973186,-9.339938,-0.27196723,-8.194209,0.30112207,0.4580251,0.7221306,0.43933052,0.34327924,0.24244365,0.32491398,0.28032035,0.40363744,0.75280136,0.40793067,0.3123581,0
